FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
GEMCITABINE,,GEMBIN 1000 MG INJECTION 25 ML,GEMBIN 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:06,GEMCITABINE INJECTION 1000 MG / GEMBIN,ZYDUS - BIOLOGICS,3736.69,Dec-2025,3736.69/25 ML INJECTION,11,CELGEM,25,5586.17,5586.17,ALKEM LABORATORIES LTD.
GEMCITABINE,,GEMBIN 1000 MG INJECTION 25 ML,GEMBIN 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:06,GEMCITABINE INJECTION 1000 MG / GEMBIN,ZYDUS - BIOLOGICS,3736.69,Dec-2025,3736.69/25 ML INJECTION,12,BIOGEM,25,5852.37,5852.37,UNITED BIOTECH (P) LTD
GEMCITABINE,,GEMBIN 1000 MG INJECTION 25 ML,GEMBIN 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:06,GEMCITABINE INJECTION 1000 MG / GEMBIN,ZYDUS - BIOLOGICS,3736.69,Dec-2025,3736.69/25 ML INJECTION,13,GEMITRATE,25,5871.00,5871.00,TORRENT PHARMACEUTICALS LTD.
GEMCITABINE,,GEMBIN 1000 MG INJECTION 25 ML,GEMBIN 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:06,GEMCITABINE INJECTION 1000 MG / GEMBIN,ZYDUS - BIOLOGICS,3736.69,Dec-2025,3736.69/25 ML INJECTION,14,GEMTAZ,1,5871.84,5871.84,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,GEMBIN 1000 MG INJECTION 25 ML,GEMBIN 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:06,GEMCITABINE INJECTION 1000 MG / GEMBIN,ZYDUS - BIOLOGICS,3736.69,Dec-2025,3736.69/25 ML INJECTION,15,GEMIBINE,25,5872.18,5872.18,INTAS PHARMACEUTICALS LTD
GEMCITABINE,,GEMBIN 1000 MG INJECTION 25 ML,GEMBIN 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:06,GEMCITABINE INJECTION 1000 MG / GEMBIN,ZYDUS - BIOLOGICS,3736.69,Dec-2025,3736.69/25 ML INJECTION,16,CYTOGEM,25,5973.92,5973.92,DR. REDDYS LABORATORIES LTD
GEMCITABINE,,GEMBIN 1000 MG INJECTION 25 ML,GEMBIN 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:06,GEMCITABINE INJECTION 1000 MG / GEMBIN,ZYDUS - BIOLOGICS,3736.69,Dec-2025,3736.69/25 ML INJECTION,17,CITAFINE,25,5974.34,5974.34,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,1,EMCITABEN,5,991.07,198.21,RPG LIFE SCIENCES LTD.
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,2,CYTOGEM,5,1364.62,272.92,DR. REDDYS LABORATORIES LTD
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,3,GEMITA,5,1364.78,272.96,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,4,GEMCHEM,5,581.50,581.50,NEON LABORATORIES LTD
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,5,MYGEM,5,1069.00,1069.00,VIATRIS
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,6,CELZAR,5,1122.00,1122.00,CELON LABS
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,7,CELGEM,5,1298.32,1298.32,ALKEM LABORATORIES LTD.
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,8,INNOGEM,5,1332.00,1332.00,INNOVA LIFESCIENCE
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,9,GEMITRATE,5,1364.00,1364.00,TORRENT PHARMACEUTICALS LTD.
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,10,GEMCITE,5,1387.50,1387.50,ELI LILLY AND COMPANY (INDIA) PVT. LTD.
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,11,GEMTERO,5,1388.00,1388.00,HETERO HEALTHCARE LTD
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,12,CITAFINE,5,1388.52,1388.52,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,13,BIOGEM,5,1423.81,1423.81,UNITED BIOTECH (P) LTD
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,14,GEMTAZ,1,1455.68,1455.68,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,15,TABICAD,1,1455.69,1455.69,CADILA PHARMACEUTICALS LTD
GEMCITABINE,,GEMBIN 200 MG INJECTION 5 ML,GEMBIN 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:09,GEMCITABINE INJECTION 200 MG / GEMBIN,ZYDUS - BIOLOGICS,203.23,Dec-2025,1016.16/5 ML INJECTION,16,GEMPOWER,5,1462.88,1462.88,KHANDELWAL LABORATORIES LTD
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,1,EMCITABEN,25,4999.18,199.97,RPG LIFE SCIENCES LTD.
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,2,GEMITA,26,5924.50,227.87,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,3,GEMCITE,25,5970.93,238.84,ELI LILLY AND COMPANY (INDIA) PVT. LTD.
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,4,GEMTERO,25,5973.80,238.95,HETERO HEALTHCARE LTD
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,5,MYGEM,25,2375.00,2375.00,VIATRIS
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,6,CELZAR,25,3250.00,3250.00,CELON LABS
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,7,TABICAD,25,3250.00,3250.00,CADILA PHARMACEUTICALS LTD
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,8,GEMBIN,25,3736.69,3736.69,ZYDUS - BIOLOGICS
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,9,GEMPOWER,25,5000.00,5000.00,KHANDELWAL LABORATORIES LTD
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,10,INNOGEM,25,5168.00,5168.00,INNOVA LIFESCIENCE
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,11,CELGEM,25,5586.17,5586.17,ALKEM LABORATORIES LTD.
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,12,BIOGEM,25,5852.37,5852.37,UNITED BIOTECH (P) LTD
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,13,GEMITRATE,25,5871.00,5871.00,TORRENT PHARMACEUTICALS LTD.
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,14,GEMTAZ,1,5871.84,5871.84,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,15,GEMIBINE,25,5872.18,5872.18,INTAS PHARMACEUTICALS LTD
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,16,CYTOGEM,25,5973.92,5973.92,DR. REDDYS LABORATORIES LTD
GEMCITABINE,,GEMCHEM 1000 MG INJECTION 25 ML,GEMCHEM 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:11,GEMCITABINE INJECTION 1000 MG / GEMCHEM,NEON LABORATORIES LTD,1803.50,Dec-2025,1803.50/25 ML INJECTION,17,CITAFINE,25,5974.34,5974.34,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,GEMCHEM 1400 MG INJECTION 35 ML,GEMCHEM 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T16:37:14,GEMCITABINE INJECTION 1400 MG / GEMCHEM,NEON LABORATORIES LTD,2452.00,Dec-2025,2452.00/35 ML INJECTION,1,CITAFINE,35,12384.30,353.84,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,GEMCHEM 1400 MG INJECTION 35 ML,GEMCHEM 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T16:37:14,GEMCITABINE INJECTION 1400 MG / GEMCHEM,NEON LABORATORIES LTD,2452.00,Dec-2025,2452.00/35 ML INJECTION,2,GEMITRATE,35,5625.00,5625.00,TORRENT PHARMACEUTICALS LTD.
GEMCITABINE,,GEMCHEM 1400 MG INJECTION 35 ML,GEMCHEM 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T16:37:14,GEMCITABINE INJECTION 1400 MG / GEMCHEM,NEON LABORATORIES LTD,2452.00,Dec-2025,2452.00/35 ML INJECTION,3,GEMIBINE,35,5750.50,5750.50,INTAS PHARMACEUTICALS LTD
GEMCITABINE,,GEMCHEM 1400 MG INJECTION 35 ML,GEMCHEM 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T16:37:14,GEMCITABINE INJECTION 1400 MG / GEMCHEM,NEON LABORATORIES LTD,2452.00,Dec-2025,2452.00/35 ML INJECTION,4,GEMTAZ,140,7542.19,7542.19,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,GEMCHEM 1400 MG INJECTION 35 ML,GEMCHEM 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-25T16:37:14,GEMCITABINE INJECTION 1400 MG / GEMCHEM,NEON LABORATORIES LTD,2452.00,Dec-2025,2452.00/35 ML INJECTION,5,GEMITA,35,7801.00,7801.00,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,1,EMCITABEN,5,991.07,198.21,RPG LIFE SCIENCES LTD.
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,2,GEMBIN,5,1016.16,203.23,ZYDUS - BIOLOGICS
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,3,CYTOGEM,5,1364.62,272.92,DR. REDDYS LABORATORIES LTD
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,4,GEMITA,5,1364.78,272.96,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,5,MYGEM,5,1069.00,1069.00,VIATRIS
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,6,CELZAR,5,1122.00,1122.00,CELON LABS
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,7,CELGEM,5,1298.32,1298.32,ALKEM LABORATORIES LTD.
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,8,INNOGEM,5,1332.00,1332.00,INNOVA LIFESCIENCE
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,9,GEMITRATE,5,1364.00,1364.00,TORRENT PHARMACEUTICALS LTD.
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,10,GEMCITE,5,1387.50,1387.50,ELI LILLY AND COMPANY (INDIA) PVT. LTD.
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,11,GEMTERO,5,1388.00,1388.00,HETERO HEALTHCARE LTD
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,12,CITAFINE,5,1388.52,1388.52,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,13,BIOGEM,5,1423.81,1423.81,UNITED BIOTECH (P) LTD
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,14,GEMTAZ,1,1455.68,1455.68,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,15,TABICAD,1,1455.69,1455.69,CADILA PHARMACEUTICALS LTD
GEMCITABINE,,GEMCHEM 200 MG INJECTION 5 ML,GEMCHEM 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-25T16:37:16,GEMCITABINE INJECTION 200 MG / GEMCHEM,NEON LABORATORIES LTD,581.50,Dec-2025,581.50/5 ML INJECTION,16,GEMPOWER,5,1462.88,1462.88,KHANDELWAL LABORATORIES LTD
GEMCITABINE,,GEMCITE 1000 MG INJECTION 25 ML,GEMCITE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:19,GEMCITABINE INJECTION 1000 MG / GEMCITE,ELI LILLY AND COMPANY (INDIA) PVT. LTD.,238.84,Dec-2025,5970.93/25 ML INJECTION,1,EMCITABEN,25,4999.18,199.97,RPG LIFE SCIENCES LTD.
GEMCITABINE,,GEMCITE 1000 MG INJECTION 25 ML,GEMCITE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:19,GEMCITABINE INJECTION 1000 MG / GEMCITE,ELI LILLY AND COMPANY (INDIA) PVT. LTD.,238.84,Dec-2025,5970.93/25 ML INJECTION,2,GEMITA,26,5924.50,227.87,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,GEMCITE 1000 MG INJECTION 25 ML,GEMCITE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:19,GEMCITABINE INJECTION 1000 MG / GEMCITE,ELI LILLY AND COMPANY (INDIA) PVT. LTD.,238.84,Dec-2025,5970.93/25 ML INJECTION,3,GEMTERO,25,5973.80,238.95,HETERO HEALTHCARE LTD
GEMCITABINE,,GEMCITE 1000 MG INJECTION 25 ML,GEMCITE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:19,GEMCITABINE INJECTION 1000 MG / GEMCITE,ELI LILLY AND COMPANY (INDIA) PVT. LTD.,238.84,Dec-2025,5970.93/25 ML INJECTION,4,GEMCHEM,25,1803.50,1803.50,NEON LABORATORIES LTD
GEMCITABINE,,GEMCITE 1000 MG INJECTION 25 ML,GEMCITE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:19,GEMCITABINE INJECTION 1000 MG / GEMCITE,ELI LILLY AND COMPANY (INDIA) PVT. LTD.,238.84,Dec-2025,5970.93/25 ML INJECTION,5,MYGEM,25,2375.00,2375.00,VIATRIS
GEMCITABINE,,GEMCITE 1000 MG INJECTION 25 ML,GEMCITE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:19,GEMCITABINE INJECTION 1000 MG / GEMCITE,ELI LILLY AND COMPANY (INDIA) PVT. LTD.,238.84,Dec-2025,5970.93/25 ML INJECTION,6,CELZAR,25,3250.00,3250.00,CELON LABS
GEMCITABINE,,GEMCITE 1000 MG INJECTION 25 ML,GEMCITE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:19,GEMCITABINE INJECTION 1000 MG / GEMCITE,ELI LILLY AND COMPANY (INDIA) PVT. LTD.,238.84,Dec-2025,5970.93/25 ML INJECTION,7,TABICAD,25,3250.00,3250.00,CADILA PHARMACEUTICALS LTD
GEMCITABINE,,GEMCITE 1000 MG INJECTION 25 ML,GEMCITE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:19,GEMCITABINE INJECTION 1000 MG / GEMCITE,ELI LILLY AND COMPANY (INDIA) PVT. LTD.,238.84,Dec-2025,5970.93/25 ML INJECTION,8,GEMBIN,25,3736.69,3736.69,ZYDUS - BIOLOGICS
GEMCITABINE,,GEMCITE 1000 MG INJECTION 25 ML,GEMCITE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:19,GEMCITABINE INJECTION 1000 MG / GEMCITE,ELI LILLY AND COMPANY (INDIA) PVT. LTD.,238.84,Dec-2025,5970.93/25 ML INJECTION,9,GEMPOWER,25,5000.00,5000.00,KHANDELWAL LABORATORIES LTD
GEMCITABINE,,GEMCITE 1000 MG INJECTION 25 ML,GEMCITE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-25T16:37:19,GEMCITABINE INJECTION 1000 MG / GEMCITE,ELI LILLY AND COMPANY (INDIA) PVT. LTD.,238.84,Dec-2025,5970.93/25 ML INJECTION,10,INNOGEM,25,5168.00,5168.00,INNOVA LIFESCIENCE
